Gene stable ID	Chromosome/scaffold name	Gene start(bp)	Gene end(bp)	GOSlim GOA Accession(s)	GOSlim GOA Description	GOSlim_domain	HN-score(HN5)	name
ENSG00000196372	10	5638867	5666595	GO:0023052	signaling	biological_process	-18	ASB13
ENSG00000151702	11	128686535	128813267	GO:0005654	nucleoplasm	cellular_component	-18	FLI1
ENSG00000151702	11	128686535	128813267	GO:0006355	regulation of DNA-templated transcription	biological_process	-18	FLI1
ENSG00000151702	11	128686535	128813267	GO:0005829	cytosol	cellular_component	-18	FLI1
ENSG00000151702	11	128686535	128813267	GO:0005694	chromosome	cellular_component	-18	FLI1
ENSG00000151702	11	128686535	128813267	GO:0048856	anatomical structure development	biological_process	-18	FLI1
ENSG00000151702	11	128686535	128813267	GO:0003013	circulatory system process	biological_process	-18	FLI1
ENSG00000151702	11	128686535	128813267	GO:0043226	organelle	cellular_component	-18	FLI1
ENSG00000196372	10	5638867	5666595	GO:0036211	protein modification process	biological_process	-18	ASB13
ENSG00000151702	11	128686535	128813267	GO:0002376	immune system process	biological_process	-18	FLI1
ENSG00000151702	11	128686535	128813267	GO:0005634	nucleus	cellular_component	-18	FLI1
ENSG00000151702	11	128686535	128813267	GO:0030154	cell differentiation	biological_process	-18	FLI1
ENSG00000156006	8	18391282	18401218	GO:0005829	cytosol	cellular_component	-18	NAT2
ENSG00000151702	11	128686535	128813267	GO:0003677	DNA binding	molecular_function	-18	FLI1
ENSG00000151702	11	128686535	128813267	GO:0140110	transcription regulator activity	molecular_function	-18	FLI1
ENSG00000156006	8	18391282	18401218	GO:0016740	transferase activity	molecular_function	-18	NAT2
ENSG00000156006	8	18391282	18401218	GO:0003824	catalytic activity	molecular_function	-18	NAT2
ENSG00000123096	12	26121991	26299290	GO:0005886	plasma membrane	cellular_component	-18	SSPN
ENSG00000123096	12	26121991	26299290	GO:0003012	muscle system process	biological_process	-18	SSPN
ENSG00000119714	14	91232532	91253925	GO:0023052	signaling	biological_process	-18	GPR68
ENSG00000110455	11	44065925	44084237	GO:0016740	transferase activity	molecular_function	-19	ACCS
ENSG00000110455	11	44065925	44084237	GO:0003824	catalytic activity	molecular_function	-19	ACCS
ENSG00000179715	12	47079603	47236662	GO:0016740	transferase activity	molecular_function	-19	PCED1B
ENSG00000179715	12	47079603	47236662	GO:0003824	catalytic activity	molecular_function	-19	PCED1B
ENSG00000110455	11	44065925	44084237	GO:0006520	cellular amino acid metabolic process	biological_process	-19	ACCS
ENSG00000213402	11	67435510	67437682	GO:0005886	plasma membrane	cellular_component	-19	PTPRCAP
ENSG00000170191	20	25612935	25624014	GO:0003824	catalytic activity	molecular_function	-19	NANP
ENSG00000134864	13	100530164	100589528	GO:0003824	catalytic activity	molecular_function	-19	GGACT
ENSG00000170191	20	25612935	25624014	GO:0016787	hydrolase activity	molecular_function	-19	NANP
ENSG00000170191	20	25612935	25624014	GO:0005975	carbohydrate metabolic process	biological_process	-19	NANP
ENSG00000170191	20	25612935	25624014	GO:0005829	cytosol	cellular_component	-19	NANP
ENSG00000170191	20	25612935	25624014	GO:1901135	carbohydrate derivative metabolic process	biological_process	-19	NANP
ENSG00000179008	14	60396469	60515543	GO:0006281	DNA repair	biological_process	-19	C14orf39
ENSG00000179008	14	60396469	60515543	GO:0006351	DNA-templated transcription	biological_process	-19	C14orf39
ENSG00000170779	14	105009573	105021083	GO:0043226	organelle	cellular_component	-19	CDCA4
ENSG00000170779	14	105009573	105021083	GO:0005634	nucleus	cellular_component	-19	CDCA4
ENSG00000179008	14	60396469	60515543	GO:0007059	chromosome segregation	biological_process	-19	C14orf39
ENSG00000179008	14	60396469	60515543	GO:0140013	meiotic nuclear division	biological_process	-19	C14orf39
ENSG00000179008	14	60396469	60515543	GO:0048856	anatomical structure development	biological_process	-19	C14orf39
ENSG00000179008	14	60396469	60515543	GO:0000228	nuclear chromosome	cellular_component	-19	C14orf39
ENSG00000179008	14	60396469	60515543	GO:0005634	nucleus	cellular_component	-19	C14orf39
ENSG00000179008	14	60396469	60515543	GO:0022414	reproductive process	biological_process	-19	C14orf39
ENSG00000170779	14	105009573	105021083	GO:0005654	nucleoplasm	cellular_component	-19	CDCA4
ENSG00000170779	14	105009573	105021083	GO:0005829	cytosol	cellular_component	-19	CDCA4
ENSG00000170779	14	105009573	105021083	GO:0005886	plasma membrane	cellular_component	-19	CDCA4
ENSG00000179008	14	60396469	60515543	GO:0006310	DNA recombination	biological_process	-19	C14orf39
ENSG00000179008	14	60396469	60515543	GO:0030154	cell differentiation	biological_process	-19	C14orf39
ENSG00000179008	14	60396469	60515543	GO:0005694	chromosome	cellular_component	-19	C14orf39
ENSG00000179008	14	60396469	60515543	GO:0043226	organelle	cellular_component	-19	C14orf39
ENSG00000211798	14	22003106	22003673	GO:0002376	immune system process	biological_process	-19	TRAV18
ENSG00000211798	14	22003106	22003673	GO:0005886	plasma membrane	cellular_component	-19	TRAV18
ENSG00000134864	13	100530164	100589528	GO:0006575	cellular modified amino acid metabolic process	biological_process	-19	GGACT
ENSG00000134864	13	100530164	100589528	GO:0005615	extracellular space	cellular_component	-19	GGACT
ENSG00000134864	13	100530164	100589528	GO:0005576	extracellular region	cellular_component	-19	GGACT
ENSG00000134864	13	100530164	100589528	GO:0043226	organelle	cellular_component	-19	GGACT
ENSG00000134864	13	100530164	100589528	GO:0005829	cytosol	cellular_component	-19	GGACT
ENSG00000134864	13	100530164	100589528	GO:0016829	lyase activity	molecular_function	-19	GGACT
ENSG00000179008	14	60396469	60515543	GO:0006355	regulation of DNA-templated transcription	biological_process	-19	C14orf39
ENSG00000166507	10	73801911	73811798	GO:0005794	Golgi apparatus	cellular_component	-19	NDST2
ENSG00000166507	10	73801911	73811798	GO:0016787	hydrolase activity	molecular_function	-19	NDST2
ENSG00000117152	1	163068775	163076802	GO:0023052	signaling	biological_process	-19	RGS4
ENSG00000134690	1	37692481	37709719	GO:0007010	cytoskeleton organization	biological_process	-19	CDCA8
ENSG00000134690	1	37692481	37709719	GO:0000910	cytokinesis	biological_process	-19	CDCA8
ENSG00000134690	1	37692481	37709719	GO:0036211	protein modification process	biological_process	-19	CDCA8
ENSG00000166507	10	73801911	73811798	GO:0003824	catalytic activity	molecular_function	-19	NDST2
ENSG00000134690	1	37692481	37709719	GO:0005829	cytosol	cellular_component	-19	CDCA8
ENSG00000166507	10	73801911	73811798	GO:0016740	transferase activity	molecular_function	-19	NDST2
ENSG00000166507	10	73801911	73811798	GO:0043226	organelle	cellular_component	-19	NDST2
ENSG00000166507	10	73801911	73811798	GO:1901135	carbohydrate derivative metabolic process	biological_process	-19	NDST2
ENSG00000166507	10	73801911	73811798	GO:0006790	sulfur compound metabolic process	biological_process	-19	NDST2
ENSG00000134690	1	37692481	37709719	GO:0005654	nucleoplasm	cellular_component	-19	CDCA8
ENSG00000134690	1	37692481	37709719	GO:0005730	nucleolus	cellular_component	-19	CDCA8
ENSG00000134690	1	37692481	37709719	GO:0005576	extracellular region	cellular_component	-19	CDCA8
ENSG00000134690	1	37692481	37709719	GO:0005856	cytoskeleton	cellular_component	-19	CDCA8
ENSG00000134690	1	37692481	37709719	GO:0005694	chromosome	cellular_component	-19	CDCA8
ENSG00000134690	1	37692481	37709719	GO:0007059	chromosome segregation	biological_process	-19	CDCA8
ENSG00000166507	10	73801911	73811798	GO:0005975	carbohydrate metabolic process	biological_process	-19	NDST2
ENSG00000166507	10	73801911	73811798	GO:0003013	circulatory system process	biological_process	-19	NDST2
ENSG00000166507	10	73801911	73811798	GO:0050886	endocrine process	biological_process	-19	NDST2
ENSG00000166507	10	73801911	73811798	GO:0002376	immune system process	biological_process	-19	NDST2
ENSG00000134690	1	37692481	37709719	GO:0023052	signaling	biological_process	-19	CDCA8
ENSG00000117152	1	163068775	163076802	GO:0005886	plasma membrane	cellular_component	-19	RGS4
ENSG00000134690	1	37692481	37709719	GO:0000278	mitotic cell cycle	biological_process	-19	CDCA8
ENSG00000117152	1	163068775	163076802	GO:0030154	cell differentiation	biological_process	-19	RGS4
ENSG00000134690	1	37692481	37709719	GO:0043226	organelle	cellular_component	-19	CDCA8
ENSG00000134690	1	37692481	37709719	GO:0005634	nucleus	cellular_component	-19	CDCA8
ENSG00000117152	1	163068775	163076802	GO:0050877	nervous system process	biological_process	-19	RGS4
ENSG00000117152	1	163068775	163076802	GO:0055085	transmembrane transport	biological_process	-19	RGS4
ENSG00000117152	1	163068775	163076802	GO:0043226	organelle	cellular_component	-19	RGS4
ENSG00000117152	1	163068775	163076802	GO:0003012	muscle system process	biological_process	-19	RGS4
ENSG00000117152	1	163068775	163076802	GO:0007010	cytoskeleton organization	biological_process	-19	RGS4
ENSG00000117152	1	163068775	163076802	GO:0048856	anatomical structure development	biological_process	-19	RGS4
ENSG00000117152	1	163068775	163076802	GO:0003013	circulatory system process	biological_process	-19	RGS4
ENSG00000117152	1	163068775	163076802	GO:0098772	molecular function regulator activity	molecular_function	-19	RGS4
ENSG00000117152	1	163068775	163076802	GO:0003924	GTPase activity	molecular_function	-19	RGS4
ENSG00000117152	1	163068775	163076802	GO:0016787	hydrolase activity	molecular_function	-19	RGS4
ENSG00000117152	1	163068775	163076802	GO:0003824	catalytic activity	molecular_function	-19	RGS4
ENSG00000117152	1	163068775	163076802	GO:0005634	nucleus	cellular_component	-19	RGS4
ENSG00000134690	1	37692481	37709719	GO:0140014	mitotic nuclear division	biological_process	-19	CDCA8
ENSG00000168398	14	96204679	96244166	GO:0016787	hydrolase activity	molecular_function	-20	BDKRB2
ENSG00000168398	14	96204679	96244166	GO:0003824	catalytic activity	molecular_function	-20	BDKRB2
ENSG00000168398	14	96204679	96244166	GO:0005886	plasma membrane	cellular_component	-20	BDKRB2
ENSG00000168398	14	96204679	96244166	GO:0005794	Golgi apparatus	cellular_component	-20	BDKRB2
ENSG00000168398	14	96204679	96244166	GO:0043226	organelle	cellular_component	-20	BDKRB2
ENSG00000168398	14	96204679	96244166	GO:0031410	cytoplasmic vesicle	cellular_component	-20	BDKRB2
ENSG00000168398	14	96204679	96244166	GO:0006954	inflammatory response	biological_process	-20	BDKRB2
ENSG00000168398	14	96204679	96244166	GO:0003012	muscle system process	biological_process	-20	BDKRB2
ENSG00000212916	1	232805416	232809929	GO:0043226	organelle	cellular_component	-20	MAP10
ENSG00000168398	14	96204679	96244166	GO:0036211	protein modification process	biological_process	-20	BDKRB2
ENSG00000168398	14	96204679	96244166	GO:0012501	programmed cell death	biological_process	-20	BDKRB2
ENSG00000198890	1	107056674	107067636	GO:0043226	organelle	cellular_component	-20	PRMT6
ENSG00000198890	1	107056674	107067636	GO:0005634	nucleus	cellular_component	-20	PRMT6
ENSG00000198890	1	107056674	107067636	GO:0005654	nucleoplasm	cellular_component	-20	PRMT6
ENSG00000198890	1	107056674	107067636	GO:0005730	nucleolus	cellular_component	-20	PRMT6
ENSG00000198890	1	107056674	107067636	GO:0006325	chromatin organization	biological_process	-20	PRMT6
ENSG00000124208	20	50081124	50153637	GO:0006629	lipid metabolic process	biological_process	-20	PEDS1-UBE2V1
ENSG00000168398	14	96204679	96244166	GO:0003013	circulatory system process	biological_process	-20	BDKRB2
ENSG00000137331	6	30743199	30744548	GO:0043226	organelle	cellular_component	-20	IER3
ENSG00000168398	14	96204679	96244166	GO:0060089	molecular transducer activity	molecular_function	-20	BDKRB2
ENSG00000137331	6	30743199	30744548	GO:0055086	nucleobase-containing small molecule metabolic process	biological_process	-20	IER3
ENSG00000116863	1	36088892	36093932	GO:0036211	protein modification process	biological_process	-20	ADPRS
ENSG00000137331	6	30743199	30744548	GO:0048856	anatomical structure development	biological_process	-20	IER3
ENSG00000137331	6	30743199	30744548	GO:0005829	cytosol	cellular_component	-20	IER3
ENSG00000137331	6	30743199	30744548	GO:0007005	mitochondrion organization	biological_process	-20	IER3
ENSG00000137331	6	30743199	30744548	GO:0061024	membrane organization	biological_process	-20	IER3
ENSG00000137331	6	30743199	30744548	GO:0006954	inflammatory response	biological_process	-20	IER3
ENSG00000137331	6	30743199	30744548	GO:0006913	nucleocytoplasmic transport	biological_process	-20	IER3
ENSG00000137331	6	30743199	30744548	GO:0030163	protein catabolic process	biological_process	-20	IER3
ENSG00000137331	6	30743199	30744548	GO:0000278	mitotic cell cycle	biological_process	-20	IER3
ENSG00000137331	6	30743199	30744548	GO:0023052	signaling	biological_process	-20	IER3
ENSG00000137331	6	30743199	30744548	GO:0006281	DNA repair	biological_process	-20	IER3
ENSG00000137331	6	30743199	30744548	GO:1901135	carbohydrate derivative metabolic process	biological_process	-20	IER3
ENSG00000168398	14	96204679	96244166	GO:0023052	signaling	biological_process	-20	BDKRB2
ENSG00000137331	6	30743199	30744548	GO:0006091	generation of precursor metabolites and energy	biological_process	-20	IER3
ENSG00000137331	6	30743199	30744548	GO:0005975	carbohydrate metabolic process	biological_process	-20	IER3
ENSG00000137331	6	30743199	30744548	GO:0003013	circulatory system process	biological_process	-20	IER3
ENSG00000137331	6	30743199	30744548	GO:0005634	nucleus	cellular_component	-20	IER3
ENSG00000137331	6	30743199	30744548	GO:0005739	mitochondrion	cellular_component	-20	IER3
ENSG00000124208	20	50081124	50153637	GO:0005634	nucleus	cellular_component	-20	PEDS1-UBE2V1
ENSG00000137331	6	30743199	30744548	GO:0012501	programmed cell death	biological_process	-20	IER3
ENSG00000198890	1	107056674	107067636	GO:0003824	catalytic activity	molecular_function	-20	PRMT6
ENSG00000198890	1	107056674	107067636	GO:0016740	transferase activity	molecular_function	-20	PRMT6
ENSG00000198890	1	107056674	107067636	GO:0140096	catalytic activity, acting on a protein	molecular_function	-20	PRMT6
ENSG00000198890	1	107056674	107067636	GO:0036211	protein modification process	biological_process	-20	PRMT6
ENSG00000124208	20	50081124	50153637	GO:0005654	nucleoplasm	cellular_component	-20	PEDS1-UBE2V1
ENSG00000168398	14	96204679	96244166	GO:0005768	endosome	cellular_component	-20	BDKRB2
ENSG00000124208	20	50081124	50153637	GO:0043226	organelle	cellular_component	-20	PEDS1-UBE2V1
ENSG00000243364	1	155063737	155069553	GO:0005886	plasma membrane	cellular_component	-20	EFNA4
ENSG00000184056	15	90998673	91022603	GO:0005829	cytosol	cellular_component	-20	VPS33B
ENSG00000184056	15	90998673	91022603	GO:0005794	Golgi apparatus	cellular_component	-20	VPS33B
ENSG00000184056	15	90998673	91022603	GO:0061024	membrane organization	biological_process	-20	VPS33B
ENSG00000184056	15	90998673	91022603	GO:0007040	lysosome organization	biological_process	-20	VPS33B
ENSG00000198890	1	107056674	107067636	GO:0030163	protein catabolic process	biological_process	-20	PRMT6
ENSG00000184270	1	149887469	149887965	GO:0003677	DNA binding	molecular_function	-20	H2AC21
ENSG00000184270	1	149887469	149887965	GO:0005198	structural molecule activity	molecular_function	-20	H2AC21
ENSG00000184270	1	149887469	149887965	GO:0043226	organelle	cellular_component	-20	H2AC21
ENSG00000184270	1	149887469	149887965	GO:0005694	chromosome	cellular_component	-20	H2AC21
ENSG00000184270	1	149887469	149887965	GO:0005634	nucleus	cellular_component	-20	H2AC21
ENSG00000184270	1	149887469	149887965	GO:0005576	extracellular region	cellular_component	-20	H2AC21
ENSG00000184270	1	149887469	149887965	GO:0005615	extracellular space	cellular_component	-20	H2AC21
ENSG00000243364	1	155063737	155069553	GO:0023052	signaling	biological_process	-20	EFNA4
ENSG00000243364	1	155063737	155069553	GO:0005576	extracellular region	cellular_component	-20	EFNA4
ENSG00000198890	1	107056674	107067636	GO:0006281	DNA repair	biological_process	-20	PRMT6
ENSG00000243364	1	155063737	155069553	GO:0048856	anatomical structure development	biological_process	-20	EFNA4
ENSG00000243364	1	155063737	155069553	GO:0030154	cell differentiation	biological_process	-20	EFNA4
ENSG00000243364	1	155063737	155069553	GO:0003824	catalytic activity	molecular_function	-20	EFNA4
ENSG00000243364	1	155063737	155069553	GO:0016740	transferase activity	molecular_function	-20	EFNA4
ENSG00000243364	1	155063737	155069553	GO:0140096	catalytic activity, acting on a protein	molecular_function	-20	EFNA4
ENSG00000243364	1	155063737	155069553	GO:0060089	molecular transducer activity	molecular_function	-20	EFNA4
ENSG00000212916	1	232805416	232809929	GO:0008092	cytoskeletal protein binding	molecular_function	-20	MAP10
ENSG00000212916	1	232805416	232809929	GO:0007010	cytoskeleton organization	biological_process	-20	MAP10
ENSG00000212916	1	232805416	232809929	GO:0140014	mitotic nuclear division	biological_process	-20	MAP10
ENSG00000212916	1	232805416	232809929	GO:0000278	mitotic cell cycle	biological_process	-20	MAP10
ENSG00000212916	1	232805416	232809929	GO:0007059	chromosome segregation	biological_process	-20	MAP10
ENSG00000212916	1	232805416	232809929	GO:0000910	cytokinesis	biological_process	-20	MAP10
ENSG00000212916	1	232805416	232809929	GO:0005815	microtubule organizing center	cellular_component	-20	MAP10
ENSG00000184056	15	90998673	91022603	GO:0042060	wound healing	biological_process	-20	VPS33B
ENSG00000184056	15	90998673	91022603	GO:0007155	cell adhesion	biological_process	-20	VPS33B
ENSG00000184056	15	90998673	91022603	GO:0030154	cell differentiation	biological_process	-20	VPS33B
ENSG00000184056	15	90998673	91022603	GO:0048856	anatomical structure development	biological_process	-20	VPS33B
ENSG00000198890	1	107056674	107067636	GO:0042393	histone binding	molecular_function	-20	PRMT6
ENSG00000198890	1	107056674	107067636	GO:0006351	DNA-templated transcription	biological_process	-20	PRMT6
ENSG00000198890	1	107056674	107067636	GO:0006355	regulation of DNA-templated transcription	biological_process	-20	PRMT6
ENSG00000118246	2	206765357	206796189	GO:0065003	protein-containing complex assembly	biological_process	-20	FASTKD2
ENSG00000118246	2	206765357	206796189	GO:0140053	mitochondrial gene expression	biological_process	-20	FASTKD2
ENSG00000118246	2	206765357	206796189	GO:0042254	ribosome biogenesis	biological_process	-20	FASTKD2
ENSG00000118246	2	206765357	206796189	GO:0012501	programmed cell death	biological_process	-20	FASTKD2
ENSG00000118246	2	206765357	206796189	GO:0005739	mitochondrion	cellular_component	-20	FASTKD2
ENSG00000118246	2	206765357	206796189	GO:0043226	organelle	cellular_component	-20	FASTKD2
ENSG00000116863	1	36088892	36093932	GO:0006281	DNA repair	biological_process	-20	ADPRS
ENSG00000118246	2	206765357	206796189	GO:0003723	RNA binding	molecular_function	-20	FASTKD2
ENSG00000118246	2	206765357	206796189	GO:0016071	mRNA metabolic process	biological_process	-20	FASTKD2
ENSG00000198890	1	107056674	107067636	GO:0007005	mitochondrion organization	biological_process	-20	PRMT6
ENSG00000198890	1	107056674	107067636	GO:0002376	immune system process	biological_process	-20	PRMT6
ENSG00000198890	1	107056674	107067636	GO:0048856	anatomical structure development	biological_process	-20	PRMT6
ENSG00000198890	1	107056674	107067636	GO:0030154	cell differentiation	biological_process	-20	PRMT6
ENSG00000198890	1	107056674	107067636	GO:0023052	signaling	biological_process	-20	PRMT6
ENSG00000184056	15	90998673	91022603	GO:0016192	vesicle-mediated transport	biological_process	-20	VPS33B
ENSG00000184056	15	90998673	91022603	GO:0031410	cytoplasmic vesicle	cellular_component	-20	VPS33B
ENSG00000184056	15	90998673	91022603	GO:0043226	organelle	cellular_component	-20	VPS33B
ENSG00000184056	15	90998673	91022603	GO:0005768	endosome	cellular_component	-20	VPS33B
ENSG00000184056	15	90998673	91022603	GO:0005773	vacuole	cellular_component	-20	VPS33B
ENSG00000184056	15	90998673	91022603	GO:0005764	lysosome	cellular_component	-20	VPS33B
ENSG00000184056	15	90998673	91022603	GO:0006886	intracellular protein transport	biological_process	-20	VPS33B
ENSG00000184056	15	90998673	91022603	GO:0036211	protein modification process	biological_process	-20	VPS33B
ENSG00000184056	15	90998673	91022603	GO:0030198	extracellular matrix organization	biological_process	-20	VPS33B
ENSG00000184056	15	90998673	91022603	GO:0002376	immune system process	biological_process	-20	VPS33B
ENSG00000116863	1	36088892	36093932	GO:0012501	programmed cell death	biological_process	-20	ADPRS
ENSG00000212916	1	232805416	232809929	GO:0005856	cytoskeleton	cellular_component	-20	MAP10
ENSG00000167799	11	67627938	67629937	GO:0003824	catalytic activity	molecular_function	-20	NUDT8
ENSG00000167799	11	67627938	67629937	GO:0006790	sulfur compound metabolic process	biological_process	-20	NUDT8
ENSG00000198917	9	128819651	128829794	GO:0003824	catalytic activity	molecular_function	-20	SPOUT1
ENSG00000198917	9	128819651	128829794	GO:0003723	RNA binding	molecular_function	-20	SPOUT1
ENSG00000116863	1	36088892	36093932	GO:0005739	mitochondrion	cellular_component	-20	ADPRS
ENSG00000116863	1	36088892	36093932	GO:0005694	chromosome	cellular_component	-20	ADPRS
ENSG00000198917	9	128819651	128829794	GO:0005856	cytoskeleton	cellular_component	-20	SPOUT1
ENSG00000198917	9	128819651	128829794	GO:0005694	chromosome	cellular_component	-20	SPOUT1
ENSG00000198917	9	128819651	128829794	GO:0005815	microtubule organizing center	cellular_component	-20	SPOUT1
ENSG00000198917	9	128819651	128829794	GO:0031047	gene silencing by RNA	biological_process	-20	SPOUT1
ENSG00000198917	9	128819651	128829794	GO:0043226	organelle	cellular_component	-20	SPOUT1
ENSG00000167799	11	67627938	67629937	GO:0006629	lipid metabolic process	biological_process	-20	NUDT8
ENSG00000198917	9	128819651	128829794	GO:0016740	transferase activity	molecular_function	-20	SPOUT1
ENSG00000116863	1	36088892	36093932	GO:0043226	organelle	cellular_component	-20	ADPRS
ENSG00000116863	1	36088892	36093932	GO:0003824	catalytic activity	molecular_function	-20	ADPRS
ENSG00000167799	11	67627938	67629937	GO:0016787	hydrolase activity	molecular_function	-20	NUDT8
ENSG00000167799	11	67627938	67629937	GO:0043226	organelle	cellular_component	-20	NUDT8
ENSG00000116863	1	36088892	36093932	GO:0005634	nucleus	cellular_component	-20	ADPRS
ENSG00000167799	11	67627938	67629937	GO:0005739	mitochondrion	cellular_component	-20	NUDT8
ENSG00000116863	1	36088892	36093932	GO:0005654	nucleoplasm	cellular_component	-20	ADPRS
ENSG00000167799	11	67627938	67629937	GO:1901135	carbohydrate derivative metabolic process	biological_process	-20	NUDT8
ENSG00000116863	1	36088892	36093932	GO:0016787	hydrolase activity	molecular_function	-20	ADPRS
ENSG00000167799	11	67627938	67629937	GO:0055086	nucleobase-containing small molecule metabolic process	biological_process	-20	NUDT8
ENSG00000121671	11	45847118	45883248	GO:0005576	extracellular region	cellular_component	-21	CRY2
ENSG00000121671	11	45847118	45883248	GO:0006351	DNA-templated transcription	biological_process	-21	CRY2
ENSG00000121671	11	45847118	45883248	GO:0006355	regulation of DNA-templated transcription	biological_process	-21	CRY2
ENSG00000130147	2	234952017	235055714	GO:0016192	vesicle-mediated transport	biological_process	-21	SH3BP4
ENSG00000130147	2	234952017	235055714	GO:0005576	extracellular region	cellular_component	-21	SH3BP4
ENSG00000121671	11	45847118	45883248	GO:0023052	signaling	biological_process	-21	CRY2
ENSG00000121671	11	45847118	45883248	GO:0036211	protein modification process	biological_process	-21	CRY2
ENSG00000130147	2	234952017	235055714	GO:0006914	autophagy	biological_process	-21	SH3BP4
ENSG00000130147	2	234952017	235055714	GO:0005615	extracellular space	cellular_component	-21	SH3BP4
ENSG00000062282	11	75759512	75801535	GO:0005829	cytosol	cellular_component	-21	DGAT2
ENSG00000121671	11	45847118	45883248	GO:0003824	catalytic activity	molecular_function	-21	CRY2
ENSG00000121671	11	45847118	45883248	GO:0016829	lyase activity	molecular_function	-21	CRY2
ENSG00000121671	11	45847118	45883248	GO:0005739	mitochondrion	cellular_component	-21	CRY2
ENSG00000121671	11	45847118	45883248	GO:0050886	endocrine process	biological_process	-21	CRY2
ENSG00000130147	2	234952017	235055714	GO:0005886	plasma membrane	cellular_component	-21	SH3BP4
ENSG00000130147	2	234952017	235055714	GO:0005634	nucleus	cellular_component	-21	SH3BP4
ENSG00000130147	2	234952017	235055714	GO:0043226	organelle	cellular_component	-21	SH3BP4
ENSG00000181773	1	27392622	27395814	GO:0055065	metal ion homeostasis	biological_process	-21	GPR3
ENSG00000062282	11	75759512	75801535	GO:0005975	carbohydrate metabolic process	biological_process	-21	DGAT2
ENSG00000062282	11	75759512	75801535	GO:0005739	mitochondrion	cellular_component	-21	DGAT2
ENSG00000062282	11	75759512	75801535	GO:1901135	carbohydrate derivative metabolic process	biological_process	-21	DGAT2
ENSG00000062282	11	75759512	75801535	GO:0006790	sulfur compound metabolic process	biological_process	-21	DGAT2
ENSG00000062282	11	75759512	75801535	GO:0055086	nucleobase-containing small molecule metabolic process	biological_process	-21	DGAT2
ENSG00000062282	11	75759512	75801535	GO:0048856	anatomical structure development	biological_process	-21	DGAT2
ENSG00000272573	3	52833114	52835019	GO:0043226	organelle	cellular_component	-21	MUSTN1
ENSG00000272573	3	52833114	52835019	GO:0005634	nucleus	cellular_component	-21	MUSTN1
ENSG00000272573	3	52833114	52835019	GO:0048856	anatomical structure development	biological_process	-21	MUSTN1
ENSG00000272573	3	52833114	52835019	GO:0030154	cell differentiation	biological_process	-21	MUSTN1
ENSG00000181773	1	27392622	27395814	GO:0023052	signaling	biological_process	-21	GPR3
ENSG00000121671	11	45847118	45883248	GO:0006913	nucleocytoplasmic transport	biological_process	-21	CRY2
ENSG00000121671	11	45847118	45883248	GO:0006886	intracellular protein transport	biological_process	-21	CRY2
ENSG00000272573	3	52833114	52835019	GO:1901135	carbohydrate derivative metabolic process	biological_process	-21	MUSTN1
ENSG00000130147	2	234952017	235055714	GO:0031410	cytoplasmic vesicle	cellular_component	-21	SH3BP4
ENSG00000144120	2	119679167	119686507	GO:0043226	organelle	cellular_component	-21	TMEM177
ENSG00000121671	11	45847118	45883248	GO:0043226	organelle	cellular_component	-21	CRY2
ENSG00000101452	20	38962299	39039723	GO:0048856	anatomical structure development	biological_process	-21	DHX35
ENSG00000101452	20	38962299	39039723	GO:0005654	nucleoplasm	cellular_component	-21	DHX35
ENSG00000101452	20	38962299	39039723	GO:0003723	RNA binding	molecular_function	-21	DHX35
ENSG00000101452	20	38962299	39039723	GO:0016071	mRNA metabolic process	biological_process	-21	DHX35
ENSG00000101452	20	38962299	39039723	GO:0005634	nucleus	cellular_component	-21	DHX35
ENSG00000121671	11	45847118	45883248	GO:0060089	molecular transducer activity	molecular_function	-21	CRY2
ENSG00000121671	11	45847118	45883248	GO:0003677	DNA binding	molecular_function	-21	CRY2
ENSG00000121671	11	45847118	45883248	GO:0005654	nucleoplasm	cellular_component	-21	CRY2
ENSG00000101452	20	38962299	39039723	GO:0043226	organelle	cellular_component	-21	DHX35
ENSG00000101452	20	38962299	39039723	GO:0140098	catalytic activity, acting on RNA	molecular_function	-21	DHX35
ENSG00000101452	20	38962299	39039723	GO:0016787	hydrolase activity	molecular_function	-21	DHX35
ENSG00000121671	11	45847118	45883248	GO:0005634	nucleus	cellular_component	-21	CRY2
ENSG00000101452	20	38962299	39039723	GO:0140657	ATP-dependent activity	molecular_function	-21	DHX35
ENSG00000181773	1	27392622	27395814	GO:0060089	molecular transducer activity	molecular_function	-21	GPR3
ENSG00000152382	1	166856510	166876264	GO:0043226	organelle	cellular_component	-21	TADA1
ENSG00000152382	1	166856510	166876264	GO:0005634	nucleus	cellular_component	-21	TADA1
ENSG00000152382	1	166856510	166876264	GO:0005654	nucleoplasm	cellular_component	-21	TADA1
ENSG00000152382	1	166856510	166876264	GO:0005829	cytosol	cellular_component	-21	TADA1
ENSG00000152382	1	166856510	166876264	GO:0140110	transcription regulator activity	molecular_function	-21	TADA1
ENSG00000152382	1	166856510	166876264	GO:0006351	DNA-templated transcription	biological_process	-21	TADA1
ENSG00000152382	1	166856510	166876264	GO:0006355	regulation of DNA-templated transcription	biological_process	-21	TADA1
ENSG00000101452	20	38962299	39039723	GO:0003824	catalytic activity	molecular_function	-21	DHX35
ENSG00000152382	1	166856510	166876264	GO:0006281	DNA repair	biological_process	-21	TADA1
ENSG00000152382	1	166856510	166876264	GO:0036211	protein modification process	biological_process	-21	TADA1
